Filing Name,Extracted Arguments from ToC,Conclusion,URL,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_39130,"I. THE SUCCESSION CLAUSE DOES NOT BAR PLAINTIFFS’ CHALLENGE TO THE NET WORTH SWEEP
A. Plaintiffs’ Statutory Claim is Direct Under the APA
B. Plaintiffs’ Statutory Claim Is Direct Under Background Principles of Corporation Law. 
C. Plaintiffs Can Maintain a Derivative Suit Because the Conservator Has a Conflict of Interest.
II. THE ANTI-INJUNCTION CLAUSE DOES NOT BAR PLAINTIFFS’ STATUTORY CHALLENGE TO THE NET WORTH SWEEP
A. The Net Worth Sweep is Antithetical to FHFA’s Conservatorship Mission.
1. FHFA’s conservatorship mission is to preserve and conserve assets and restore the Companies to soundness and solvency.
2. FHFA abandoned its conservatorship mission when it imposed the Net Worth Sweep
3. The Net Worth Sweep is an impermissible end-run around the statute’s receivership provisions.
B. Defendants’ “Vicious Cycle” Argument Fails on its Own Terms and Proceeds from a Disputed Factual Premise
III. FHFA’S STRUCTURE VIOLATES THE SEPARATION OF POWERS
IV. THE THIRD AMENDMENT MUST BE SET ASIDE BECAUSE IT WAS IMPOSED BY AN UNCONSTITUTIONAL AGENCY
A. When a Federal Official Acts Without Constitutional Authority, Vacatur of the Official’s Actions Is the Appropriate Remedy. 
B. The Harmless Error Rule Does Not Provide a Basis for Denying Plaintiffs a Meaningful Remedy. 
1. The harmless error rule does not apply in separation of powers cases
2. FHFA’s violation of the separation of powers was not harmless.
C. Defendants’ Equitable Defenses Do Not Provide a Basis for Denying Plaintiffs a Meaningful Remedy.
D. HERA’s “Best Interests” Provision Cannot be Severed from the Director’s For-Cause Removal Protection.","CONCLUSION 
The Court should affirm the Fifth Circuit’s statu-
tory ruling and its ruling that FHFA is unconstitu-
tionally structured. It should reverse the Fifth Cir-
cuit’s ruling on the appropriate remedy for Plaintiffs’ 
constitutional claim and order that the Third Amend-
ment be set aside. 
Respectfully submitted,  
 Charles Flores 
BECK REDDEN LLP 
1221 McKinney St. 
Houston, Texas 77010 
 (713) 951-3700 
 
Charles J. Cooper 
   Counsel of Record 
David H. Thompson 
Peter A. Patterson 
Brian W. Barnes 
COOPER & KIRK, PLLC 
1523 New Hampshire  
   Avenue, N.W. 
Washington, D.C. 20036 
(202) 220-9600 
ccooper@cooperkirk.com 
Counsel for Patrick J. Collins, et al. 
September 16, 2020",http://www.supremecourt.gov/DocketPDF/19/19-422/154153/20200916135926128_19-422%20Brief%20of%20Patrick%20J.%20Collins%20et%20al..pdf,True,Affirm,5.0,jjl2245
scotus_filing_39139,"I. The Unprecedented Net Worth Sweep Exceeds the Statutory Powers of a Conservator to Rehabilitate Troubled Financial Institutions.
II. Enforcement of the Anti-Injunction Provision to Insulate the Net Worth Sweep from Judicial Review Would Violate Due Process.
","CONCLUSION 
For the foregoing reasons, this Court should 
affirm the Fifth Circuit’s rulings that the shareholders 
have plausibly alleged that the Net Worth Sweep is 
not within FHFA’s authority as a conservator and that 
the statutory claim of the Companies’ shareholders is 
therefore not barred by HERA’s anti-injunction 
provision. 
Respectfully submitted, 
 
LINDA C. GOLDSTEIN 
Counsel of Record 
DECHERT LLP 
1095 Avenue of the Americas 
New York, NY 10036 
(212) 698-3500 
linda.goldstein@dechert.com",http://www.supremecourt.gov/DocketPDF/19/19-422/154723/20200923140924837_19-422%2019-563%20tsac%20Vartanian.pdf,True,Affirm,3.0,jjl2245
scotus_filing_39146,"I. THE PRESIDENT CAN REMOVE AN FHFA ACTING DIRECTOR AT WILL.
A. An Acting Director Is Removable At Will
B. The Court Should Reverse the Fifth Circuit’s Constitutional Holding
II. THE FHFA’S LIMITED POWERS COMPORT WITH THE CONSTITUTION 
A. The FHFA Does Not Wield “Significant Executive Power.”
B. The FHFA Does Not Offend Structural Constitutional Principles.
C. The FHFA Has Historical Precedent.
III. “FOR CAUSE” REMOVAL DOES NOT PREVENT FAITHFUL EXECUTION.
A. The FHFA’s Combination of Narrow Powers and Modest Tenure Is Lawful
B. The Recovery Act’s Text Further Supports the FHFA’s Constitutionality.
IV. A HOLDING THAT THE FHFA VIOLATES THE SEPARATION OF POWERS WOULD HAVE FAR-REACHING EFFECTS","CONCLUSION 
The Fifth Circuit’s separation-of-powers holding 
should be reversed.  
 
   Respectfully submitted, 
CHRISTOPHER J. WALKER 
MORITZ COLLEGE OF LAW 
THE OHIO STATE UNIVERSITY 
55 West 12th Avenue 
Columbus, OH 43210 
(614) 247-1898 
walker.1432@osu.edu 
AARON L. NIELSON 
 Counsel of Record 
J. REUBEN CLARK LAW SCHOOL  
BRIGHAM YOUNG UNIVERSITY  
516 JRCB 
Provo, UT 84602 
(801) 422-2669 
nielsona@law.byu.edu 
Court-Appointed Amicus Curiae 
October 16, 2020",http://www.supremecourt.gov/DocketPDF/19/19-422/157945/20201016124102195_Collins%20v.%20Mnuchin%20Appointed%20Amicus%20Brief.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39149,"I. The Recovery Act’s succession clause bars the shareholders’ statutory claim
A. The shareholders’ statutory challenge is a derivative claim under background rules of corporation law
B. The APA does not convert the shareholders’ suit into a direct claim
C. There is no “conflict of interest” exception
II. The Recovery Act’s anti-injunction clause also bars the shareholders’ statutory claim
A. The Third Amendment was authorized under FHFA’s powers as conservato
B. The Third Amendment did not require invoking FHFA’s powers as receiver
III. The removal clause violates Article II, but can be severed from the rest of the statute
A. The FHFA director’s removal protection violates the separation of powers
B. The removal clause should be severed from the rest of the Recovery Act
IV. The constitutional defect does not support invalidation of the Third Amendment
A. The succession clause bars the shareholders’ constitutional claim against the Third Amendment
B. The adoption of the Third Amendment did not violate the separation of powers
1. The Third Amendment was adopted by an Acting Director whom the President could displace at will
IV Table of Contents—Continued: Page 2. The adoption of the Third Amendment did not involve the exercise of Article II executive power
C. The invalidation of the Third Amendment would not be a proper remedy for any constitutional violation
1. Constitutional claims are subject to the usual law of remedies
2. Any constitutional violation was harmless
3. Laches also precludes the requested relief","CONCLUSION 
The judgment of the court of appeals should be re-
versed as to the statutory claim and affirmed as to the 
constitutional claim.     
Respectfully submitted.",http://www.supremecourt.gov/DocketPDF/19/19-422/158700/20201023184602735_19-422rbUnitedStates.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39152,"I. Congress Has Broad Authority To Shape the Structure of the Federal Government and To Confer on Certain Officers a  Degree of Independence from the President  
II. Responding to the Devastating Housing Crisis of 2008, Congress Determined it was Necessary to Establish the FHFA as a Reg-ulator with Some Degree of Independence..  
III. Congress Acted Within Its Constitutional Authority in Conferring on the FHFA Direc-tor Some Degree of Independence from the President","CONCLUSION 
For the foregoing reasons, this Court should re-
verse. 
Respectfully submitted,  
 
ELIZABETH B. WYDRA 
BRIANNE J. GOROD* 
BRIAN R. FRAZELLE  
ASHWIN P. PHATAK 
CONSTITUTIONAL 
    ACCOUNTABILITY CENTER 
1200 18th Street NW, Suite 501 
Washington, D.C.  20036 
(202) 296-6889 
brianne@theusconstitution.org 
Counsel for",http://www.supremecourt.gov/DocketPDF/19/19-422/159211/20201030111138186_FHFA%20SCOTUS%20Brief%20-%20FINAL.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39300,"I. The Decision Below, Which Enjoined the Expanded Exemptions, Declined to Consider the Accommodation’s Legality
II. The Departments, Which Created the Accommodation Out of Whole Cloth, Are Not Entitled to Deference
A. The ACA Did Not Authorize the Accommodation
B. The Accommodation Was Created by Departments That Lacked “Expertise” to Answer This “Major Question” of Social, “Economic and Political Significance”
C. The Accommodation Should Not Be Reviewed Deferentially
III. Executive Agencies Have an Independent Obligation to Remedy RFRA Violations","CONCLUSION 
The decision below is emblematic of a recent trend 
in the federal courts: (1) one administration adopts a 
discretionary policy that is not compelled by statute; 
(2) the next administration concludes that the 
discretionary policy is—or very likely may be—
unlawful and thus adopts a new policy to avoid 
burdensome litigation; (3) parties who preferred the 
original policy nevertheless file suit in districts across 
the country; (4) one or more judges disagrees with the 
executive branch about the legality of the reversal and 
enters a nationwide injunction. This case squarely 
presents a chance to review this increasing hostility 
 
14 See Brief for the Private Petitioners at 2 (“The simple 
reality is that when the government intrudes on deeply sensitive 
religious beliefs through a mandate that admits of exceptions 
(both religious and non-religious), the way to eliminate the 
burden is to extend the exemption.”).",http://www.supremecourt.gov/DocketPDF/19/19-431/138355/20200316175109475_Little%20Sisters%20merits%20revised.pdf,True,Other,1.0,jjl2245
scotus_filing_39306,"I. THE GOVERNMENT WAS REQUIRED TO COMPLY WITH RFRA WHEN ISSUING THE FINAL RULE
A. RFRA Modifies All Federal Statutes and the Government Must Comply with RFRA when Engaging in Rulemaking.
1. RFRA Applies to and Modifies All Federal Statutes.
2. The Government Must Comply with RFRA when Engaging in Rule- making Pursuant to Its Authority Under the ACA.
B. The Government Has Conceded that It Must Comply with RFRA Here
II. THE PRIOR REGULATIONS VIOLATED RFRA.
A. Brief Background on the Prior Regulatory Scheme.
B. The Prior Regulations Substantially Burdened the Exercise of Religion.
C. The Prior Regulations Were Not the Least Restrictive Means of Furthering a Compelling Governmental Interest.
III. RFRA REQUIRES THE GOVERNMENT TO FOLLOW THE APPROACH TAKEN BY THE FINAL RULE AND THE COURT SHOULD DECIDE THESE CASES ON THIS BASIS.
A. RFRA Requires the Government To Ex- empt Religious Objectors Such as the Little Sisters from the Contraceptive Mandate. 
B. The Court Should Hold that RFRA Re- quired the Agencies To Adopt the Final Rule Because Courts Must Decide the Propriety of RFRA Exemptions
C. The Court Should Hold that RFRA Re- quired the Agencies To Adopt the Final Rule Because that Is the Most Straight- forward Way To Decide These Cases.
D. The Court Should Hold that RFRA Requires the Agencies To Adopt the Final Rule To Enforce RFRA’s Relig- ious Liberty Protections and End Incessant Litigation over the Contra- ceptive Mandate Once and for All.","CONCLUSION 
For these reasons, this Court should reverse the 
judgment of the Third Circuit and hold that RFRA re-
quires the government to exempt religious objectors 
from the contraceptive mandate. 
March 9, 2020 
Respectfully submitted, 
 
 
DAVID H. THOMPSON 
   Counsel of Record 
NICOLE FRAZER REAVES 
COOPER & KIRK, PLLC 
1523 New Hampshi",http://www.supremecourt.gov/DocketPDF/19/19-431/137423/20200309101217748_19-431%20Amicus%20Brief%20of%20Independent%20Womens%20Law%20Center.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39309,"I.  INTERPRETING THE ACA TO LIMIT AGENCIES’ AUTHORITY TO EXPAND RELIEF FROM THE CONTRACEPTIVE MANDATE IS IN DEROGA-TION OF THE CONSTITUTION’S VESTING OF ALL LEGISLATIVE POWERS IN CONGRESS
A. The ACA Includes No Intelligible Principle to Guide the Agencies in Determining What “Additional Pre-ventive Care” They Should Mandate
B. By Vesting “All Legislative Powers” in Congress, the Constitution En-sures that the Same Entity that Im-poses a Constraint May also Relax It, but a Bar on Administrative Relief Would Defeat that Key Protectio
C. When Agencies Undertake Lawmak-ing Functions that Were Vested in Congress, Rules that Reduce the Scope of Regulatory Reach Raise Fewer Self-Governance Concerns
II. INTERPRETING THE ACA TO LIMIT AGENCIES’ AUTHORITY TO EXPAND RELIEF FROM THE CONTRACEPTIVE MANDATE UNDERMINES THE CONSTITUTION’S AND RFRA’S PROTEC-TIONS FOR RELIGIOUS AMERICANS 
A. The Constitution Secures the Religious Liberty of Americans Both Through the First Amendment and by Vesting “All Legislative Powers” in Congress 
B. Congress Adopted RFRA in Part to Counteract the Tendency of Unelected Courts and Administrative Agencies to Devalue Free-Exercise Interests","CONCLUSION 
 
The judgment of the Third Circuit should be 
reversed. 
 
 
 
Respectfully submitted, 
 
 
 
Richard A. Samp 
 
 
 
   Counsel of Record 
 
 
 
Mark S. Chenoweth 
John J. Vecchione 
 
 
 
NEW CIVIL LIBERTIES ALLIANCE 
 
 
 
1225 19th St. NW Suite 450 
 
 
 
Washington, DC 20036 
 
 
 
202-869-5210 
 
 
 
rich.samp@ncla.onmicrosoft.com 
 
March 9, 2020 
Counsel for Amicus Curiae",http://www.supremecourt.gov/DocketPDF/19/19-431/137463/20200309122650537_Little%20Sisters%20v%20Pennsylvanina-%20NCLA%20Amicus.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39316,"I. Congress Enacted RFRA to Broadly Protect Religious Liberty
II. The Third Circuit Flipped RFRA on Its Head by Erroneously Using the “Undue Burden” Standard to Find that the Presence of Third-Party Harm","CONCLUSION 
 
The Court should reverse the decision below.  
 
 
 
 
      Respectfully submitted,  
 
KEL",http://www.supremecourt.gov/DocketPDF/19/19-431/137480/20200309132515310_19-431%2019-454%20tsac%20First%20Liberty%20Institute.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39326,"I. RFRA REQUIRES FEDERAL AGENCIES TO EXEMPT RELIGIOUS NONPROFITS FROM THE CONTRACEPTIVE MANDATE.
A. The Previous HHS “Accommodation” Violated RFRA.
B. RFRA Plays a Vital Background Role in Legislation and Regulation.
II. RFRA WAS DESIGNED TO EMPOWER LITIGANTS TO DEFEND THEIR RIGHT TO FREE ","CONCLUSION 
The decision below should be reversed. 
Respectfully submitted, 
TRAVIS ANDREWS 
JOHN S. EHRETT 
ANDREW FERGUSON* 
GIBSON, DUNN & CRUTCHER LLP 
1050 Connecticut Ave., N.W.",http://www.supremecourt.gov/DocketPDF/19/19-431/137551/20200309164825846_Little%20Sisters%20Merits%20Amicus%20Brief%20TO%20FILE.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39333,"I. RFRA Requires Federal Agencies to Grant Certain Religious Exemptions, And It Authorizes Them to Grant Exemptions Broader Than the Minimum That RFRA Requires
II. Because the Exemption at Issue Is a Rational Attempt to Comply with RFRA, It Also Substantively Complies with the Administrative Procedure Act.
III. The Affordable Care Act Gives the Agency Separate Authority to Grant this Religious Exemption","CONCLUSION 
The judgment of the Third Circuit should be reversed.  
 
 
Respectfully submitted. 
 
Jamie Drillette 
BAKER BOTTS L",http://www.supremecourt.gov/DocketPDF/19/19-431/137503/20200309144644738_Laycock%20Amicus%20Brief.pdf,True,Reverse,5.0,jjl2245
scotus_filing_39335,"I. Governmental accommodations of religious exercise, like that afforded by the religious exemption here, are a well-established historical practice of this country
II. Governmental accommodations of religious exercise, like those provided by the religious exemption here, are consistent with the Constitution’s religion clauses
III. The religious exemption here falls within the constitutionally permissible “play in the joints” that allows for protecting religious freedom without establishing religion
A. The religious exemption is religiously neutral and consistent with the historical practices and understandings of the religion clauses.
B. Any alleged imposition on third parties does not render the religious exemption unconstitutional
IV. The States Lack Article III Standing to Challenge the Exemptions","CONCLUSION
This Court should reverse the judgment below.
Respectfully submitted,
JA",http://www.supremecourt.gov/DocketPDF/19/19-431/137437/20200309110452036_19-431%2019-454%20TSAC%20ACLJ.pdf,True,Reverse,5.0,jjl2245
scotus_filing_37499,"I. Lay teachers in Catholic schools play a critical 
role in transmitting the Catholic faith to the 
next generation 
II. Catholic schools—staffed primarily by lay 
teachers—have a transformative impact on 
inner-city communities 
III. A functional approach to the ministerial 
exception protects Catholic schools’ ability to 
further the Church’s principal mission.

","CONCLUSION 
For the foregoing reasons, the Court should reverse 
the decisions below. 
Respectfully submitted. 
AVISHAI D. DON 
ARNOLD & PORTER  
KAYE SCHOLER LLP 
250 West 55th Street 
New York, NY 10019 
(212) 836-80",http://www.supremecourt.gov/DocketPDF/19/19-267/132590/20200210200939336_19-267%20tsac%20Partnership%20Schools.pdf,TRUE,affirm,5.0,jk4739
